"This sheet contains items that were originally from ItemsOfInterest and were going to be part of the corpus, but turned out to be duplicates, incorrect, weird, confusing, or we couldn't get the items themselves.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
catalogued (audio file is on musiclabnas already),"documentation (liner notes, images, etc, on musiclabnas)",who,HARVARD .WAV,OTHER .WAV,HARVARD CD,OTHER CD,DIRECT STREAM,MULTIPLE SONGS ON SAME TRACK,ERROR (duplicate or misspelling),LP,ONLY OPTION IS FOR HARVARD TO DIGITIZE IT,REQUESTED THRU ILL,,,,,judy_notes,judy_url (use this only if url_recode is no longer the right url),old_notes,filename,song_name,song_tracknum,source,url_recode,format (Harvard only),cost,notes,url_orig,source_first,widesample,deepsample,wideonly,deeponly,both,comments,type,family_name,language,dialect,level,culture listed?,culture,culture standardized,region,clade,family_code,prev_glottocode1,prev_glottocode2,prev_agree,pre_common_subfamily,pre_common_family,iso,type_secondary,unpublished,collector_name,collector_affil,collector_email,song_reason,song_label,song_info,song_lyrics,song_morenotes,audible_singer,easyhear,access,morenotes,ts,annotator
0,0,JSL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,replaced bc found something that fits the right-hand metadata,"GJ (coding: 2870)
https://catalog.loc.gov/vwebv/search?searchCode=LCCN&searchArg=2010655372&searchType=1&permalink=y","""No audio yet""",NHS2-0344.wav,Entierro De Wawas,NA,Global Jukebox,,,,"""no audio yet""",https://theglobaljukebox.org/?share=Aymara-T5488R01,Global Jukebox,1,0,1,0,0,,Mourning,Aymaran,cent2142,,#REF!,,Aymara,Aymara,Central Andes,,#REF!,ayma1253,ayma1253,yes,yes,yes,,No secondary function,No,,,,The song is identified as such in its title or label,"Burial song for the burial of babies//CODING ID 2870 IN GLOBAL JUKEBOX, RELEVANT TEXT IS IN THE DESCRIPTION FIELD//",NA,NA,,,,No,,7/10/18 12:59,KJH
0,0,JSL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,replaced bc found something that fits the right-hand metadata,https://www.historymuseum.ca/learn/resource-centre/ ,the one labeled here is a duplicate (GJ 3070) but I found a tsimshian lullaby which is from the same region,NHS2-0999.wav,Lullaby,NA,,,,,,https://theglobaljukebox.org/#,Global Jukebox,,,0,0,0,subject to tribal permission,Lullaby,Haida,haid1248,,#REF!,,Haida,Haida,Northwest Coast and California,,#REF!,haid1248,haid1248,yes,yes,yes,hai,No secondary function,No,,,,The song is identified as such in its title or label,Lullaby; female soloist unaccompanied; in relaxed voice//Global Jukebox Coding ID: 3070//,NA,NA,,,,No,Global Jukebox says the audio is pending.,8/20/2018 9:32:38,YJS
0,0,JSL,0,1,1,0,0,0,0,1,0,0,0,0,1,,sounds over-produced,https://www.worldcat.org/title/heartbeat-voices-of-first-nations-women/oclc/908536022&referer=brief_results,purchase after pandemic: ,NHS2-0718.wav,Fish Dance Song,"Disc 1, Track 4",CD purchase,https://folkways.si.edu/heartbeat-voices-of-first-nations-women/american-indian/music/album/smithsonian,,$14.98,"Must buy full CD, cannot buy track alone",https://folkways.si.edu/joanne-shenandoah/fish-dance-song/american-indian/music/track/smithsonian,Smithsonian Folkways,1,0,1,0,0,,Praise,#REF!,onon1246,,#REF!,,Iroquois,Iroquois,Eastern Woodlands,,#REF!,onon1246,onon1246,yes,yes,yes,ono,Dance,No,,,,"The song is identified as such in its title or label, There is text in associated ethnography that states what type of song this is (this could be in liner notes, it could be in an email from an anthropologist, etc)","Fish Dance Song //SFW40415_104 IN SMITHSONIAN FOLKWAYS, RELEVANT LABEL IN TRACK TITLE//","Gives thanks to water creatures for keeping oceans, lakes, streams and rivers cleansed and purified //SFW40415_104 IN SMITHSONIAN FOLKWAYS, ALBUM TITLE Heartbeat: Voices of First Nations Women, RELEVANT INFORMATION IN ALBUM LINER NOTES PAGE 12//",NA,The Smithsonian Folkways track has a link to the album and relevant liner notes,Yes,6,Yes,Liner notes have lots of information about the origins of this music,4/9/18 7:01,SFS
0,0,JSL,0,1,1,0,0,0,0,1,0,0,0,0,1,,delete; no vocals,https://www.worldcat.org/title/modern-mayan-the-indian-music-of-chiapas-mexico/oclc/1139197503?referer=br&ht=edition,suggested folkways track needs to be compared to gofileme track LGY: resourced to Harvard lib in line with annotator notes. Digitize after pandemic.,NHS2-0743.wav,Ladies Dance,9,Harvard Library,"https://hollis.harvard.edu/primo-explore/fulldisplay?docid=01HVD_ALMA212067264130003941&context=L&vid=HVD2&lang=en_US&search_scope=default_scope&adaptor=Local%20Search%20Engine&tab=books&query=any,contains,Modern%20Maya:%20The%20Indian%20Music%20of%20Chiapas",cd,$1.49,Folkways song should be double checked against NAS file: seems to be the same track based on Harvard library: http://id.lib.harvard.edu/alma/990090484050203941/catalog,http://gofile.me/3T2hs/TL4rG4OlL,Loeb Archive of World Music,1,0,1,0,0,broken link,Dance,Mayan,maya1287,,#REF!,,Mayan (not in HRAF),Mayan,Maya Area,,#REF!,maya1287,maya1287,yes,yes,yes,,No secondary function,No,,,,The song is identified as such in its title or label,"Ladies Dance //CD 11037 IN LOEB AWM; RELEVANT INFO IN TRACK TITLE, LINER NOTES//",NA,NA,,Yes,2,Yes,,8/29/2018 23:04:53,SAT
0,0,JSL,0,1,1,1,0,0,0,1,0,0,0,0,1,,sounds over-produced,https://hollis.harvard.edu/primo-explore/fulldisplay?context=L&vid=HVD2&search_scope=everything&tab=everything&lang=en_US&docid=01HVD_ALMA212072024420003941,Can not confirm that youtube link is correct song,NHS2-0995.wav,El Corrido de Gregorio Cortez,NA,Harvard Library,http://id.lib.harvard.edu/alma/990088341580203941/catalog,CD,,https://www.youtube.com/watch?v=zbFEODgaTZw,http://gofile.me/3T2hs/dkb7AMMkb,"Pg 83 of the book: Music in Mexico written by Alejandro L. Madrid, published by Oxford University Press (2013)",0,1,0,1,0,,Story,#REF!,stan1288,,#REF!,,Mexican,Mexican,Northern Mexico,ital1284,#REF!,stan1288,stan1288,yes,yes,yes,spa,No secondary function,No,,,,The song is identified as such in its title or label,Corrido (Ballad) Source: pg 83 of the book Music in Mexico by Alejandro L. Madrid,NA,NA,,Yes,,No,,10/27/2018 23:32:32,MMX
0,0,JSL,0,0,0,1,0,0,0,1,0,0,0,0,1,,sounds over-produced,"https://hollis.harvard.edu/primo-explore/fulldisplay?docid=01HVD_ALMA212060161650003941&context=L&vid=HVD2&lang=en_US&search_scope=everything&adaptor=Local%20Search%20Engine&tab=everything&query=any,contains,death%20song%20of%20the%20cherokee%20indians&offset=0","no recording available, looks like musical score",NHS2-0708.wav,Death Song of the Cherokee Indians,NA,,,,,,https://www.flutopedia.com/img_Ritson1794_CherokeeSong.htm,Flutopedia,,,0,0,0,no recording,Mourning,#REF!,cher1273,,#REF!,,Cherokee,Cherokee,Eastern Woodlands,,#REF!,cher1273,cher1273,yes,yes,yes,chr,No secondary function,No,,,,"The song is identified as such in its title or label, The lyrics made it clear to me what type of song this is",Mourning //FOLLOWING THE LINK - RELEVANT LABEL IN TRACK TITLE//,NA,"Remember the arrows he shot from his bow, Remember your chiefs by his hatchet laid low, Why so slow? Do you wait 'till I shrink from the pain? No, the son of Alknomook will never complain. Remember the wood where in ambush we lay, and the scalps which we bore from your nation away, Now the flame rises saft, you exult my pain, But the son of Alknomook can never complain. I go to the land where my father is gone, His ghost shall rejoyce in the fame of his son, Death comes like a friend, he relieves me from pain, And thy son, O Alknomook, has scorn'd to complain //FLUTOPEDIA, RELEVANT INFORMATION FROM THE LINK//",,,,No,,12/19/2018 13:58:12,SFS
0,0,JSL,0,0,1,1,0,0,0,1,0,0,0,0,1,,sounds over-produced; also waiting for mila,https://search-alexanderstreet-com.ezp-prod1.hul.harvard.edu/view/work/be%7Crecorded_cd%7Cli_upc_191773859954,,NHS2-0992.wav,Corrido Maquina 501,NA,Harvard Library,"https://hollis.harvard.edu/primo-explore/fulldisplay?docid=01HVD_ALMA212093523970003941&context=L&vid=HVD2&lang=en_US&search_scope=default_scope&adaptor=Local%20Search%20Engine&tab=books&query=any,contains,Cantos%20Ferrocarrileros",cd,$18.98,https://www.youtube.com/watch?v=GzI7Y_iVCp0,http://gofile.me/3T2hs/dkb7AMMkb,"pg 84 of the book Music in Mexico written by Alejandro L. Madrid, published by Oxford University Press (2013)",0,1,0,1,0,,Praise,#REF!,stan1288,,#REF!,,Mexican,Mexican,Northern Mexico,ital1284,#REF!,stan1288,stan1288,yes,yes,yes,spa,Story,No,,,,"There is text in associated ethnography that states what type of song this is (this could be in liner notes, it could be in an email from an anthropologist, etc), The lyrics made it clear to me what type of song this is",NA,"pg 84 of the book ""... Garcia is still known throughout northern Mexico as Nacozari's Hero... so every November 7 elementary school children throughout Sonora sing this corrido and recite poems written in his honor""","""Desde ese día inolvidable, Tú te has ganado la cruz, Tú te has ganado las palmas, Eres un héroe Jesús"" Translation: ""From that unforgettable day, you've earned the holy cross, you've earned our applause. Jesús, you're our hero.""",,Yes,,No,,10/28/2018 0:25:04,MMX
0,0,JSL,0,0,1,1,0,0,0,1,0,0,0,0,1,,sounds over-produced,"https://hollis.harvard.edu/primo-explore/fulldisplay?docid=01HVD_ALMA212014250840003941&context=L&vid=HVD2&lang=en_US&search_scope=default_scope&adaptor=Local%20Search%20Engine&tab=books&query=any,contains,Music%20Of%20The%20Balkans,%20Vol.%201%20-%20Albania,%20Central%20Balkans%20(1920-1940)&offset=0",purchase,NHS2-1432.wav,"Iovano, Iovanka",NA,CD purchase,https://www.amazon.com/Music-Balkans-Vol-Albania-1920-1940/dp/B004JKLSR6/ref=sr_1_1?keywords=Music+of+the+Balkans%2C+Vol+1&qid=1578517380&s=music&sr=1-1,,$15.99,"If needed, album purchase: https://www.amazon.com/Music-Balkans-Vol-Albania-1920-1940/dp/B004JKLSR6/ref=sr_1_1?keywords=Music+of+the+Balkans%2C+Vol+1&qid=1578517380&s=music&sr=1-1",http://gofile.me/3T2hs/MnZrYSH2B,"Sound recording: Music of the Balkans, Vol 1.",1,1,0,0,1,IE,Love,#REF!,tosk1239,,#REF!,,Albanians,Albanian,Southeastern Europe,alba1267,#REF!,alba1267,alba1267,yes,yes,yes,sqi,No secondary function,No,,,,"There is text in associated ethnography that states what type of song this is (this could be in liner notes, it could be in an email from an anthropologist, etc), The lyrics made it clear to me what type of song this is",NA,"Traditional love song //CD HAS ADDITIONAL LINER NOTES BOOKLET, THIS IS ON PAGE 21//","Iovano, I am waiting for you to come home, you are my love, my soul, my heart, Iovano //CD HAS ADDITIONAL LINER NOTES BOOKLET, THIS IS ON PAGE 21//",,Yes,6,Yes,Liner notes found here: http://gofile.me/3T2hs/AFDME3q7p and singing does not begin until after 00:30 (did not listen before last page),1/11/18 17:58,LXN
0,0,JSL,0,0,0,1,0,0,0,1,0,0,0,0,1,,sounds over-produced,https://www.worldcat.org/title/world-playground/oclc/310269079&referer=brief_results,purchase,NHS2-0113.wav,Nyanpi Matilda = Waltzing Matilda,NA,CD purchase,https://www.amazon.com/World-Playground-Various-Artists/dp/B00000JT4P,,,Direct url is cheapest available; also on Amazon: https://www.amazon.com/WORLD-PLAYGROUND-MULTICULTURAL-ACTIVITY-KIT/dp/B00006JTG4/ref=sr_1_10?keywords=world+playground&m=A9OE9NRYGISW3&qid=1575582999&s=merchant-items&sr=1-10,http://www.worldcat.org/title/world-music/oclc/772956606?lang=en,WorldCat,1,0,1,0,0,,Play,#REF!,pitj1243,,#REF!,,Pitjantjatjara,Pitjantjatjara,Australia,,#REF!,.,.,.,.,.,#N/A,No secondary function,No,,,,The song is identified as such in its title or label,Genre: Juvenile works // WorldCat OCLC Number :772956606//,NA,NA,Found the audio on Youtube. https://www.youtube.com/watch?v=0S8ikjTKFa0,Yes,6,Yes,Got the information from WorldCat and audio from Youtube,11/28/2018 17:57:27,YJW
0,0,JSL,0,1,0,0,0,0,0,0,0,0,0,0,1,,threw up hands. followed up twice w UVA; maybe drop,they don't have specific track but asked if they have another work song from same region,"GJ got tracks from Ethnomusicology Archive, University of Amsterdam - contact ?",NHS2-1700.wav,Man at Work on Dyke,NA,Various archives/libraries,,,,,https://theglobaljukebox.org/?share=Netherlands-T5467R52,Global Jukebox,,,0,0,0,no audio,Work,#REF!,dutc1256,,#REF!,,Dutch,Dutch,Western Europe,germ1287,#REF!,dutc1256,dutc1256,yes,yes,yes,nld,No secondary function,No,,,,The song is identified as such in its title or label,"Work song //CODING ID 576 IN GLOBAL JUKEBOX, RELEVANT TEXT IS IN THE GENRE FIELD//",NA,NA,NA,,,No,,9/6/18 14:59,KVL
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,JSL,0,1,0,0,0,0,0,0,0,0,0,0,1,,threw up hands. communicating with El Congreso Nacional de Wounaan / Elizabeth Kennedy ,https://ailla.utexas.org/islandora/object/ailla%3A136036,Access restricted. Write to see if we can get rights,NHS2-1063.wav,"The Baranquillan Woman, La mujer barranquillera",NA,Various archives/libraries,https://ailla.utexas.org/islandora/object/ailla%3A136036,,,,https://ailla.utexas.org/islandora/object/ailla%3A136036,Archive of the Indigenous Languages of Latin America,1,0,1,0,0,,Praise,#REF!,woun1238,,#REF!,,Chocoan,Embera,Northwestern South America,ital1284,#REF!,stan1288,stan1288,yes,yes,yes,spa,No secondary function,No,,,,The lyrics made it clear to me what type of song this is,"The Baranquillan Woman//Wounaan Oral Traditions and Music, Lapovsky Kennedy Collection",NA,"""The most beautiful thing about mi Colombian land is its blue sea bathing its beaches this landscape is only gifted in Barranquilla, Santa Marta, and Cartagena and how beautiful is the woman of the coast, how beautiful is the land of the coast.""//Wounaan Oral Traditions and Music, Lapovsky Kennedy Collection",,,,No,The website says the file name for the audio but I cannot seem to access it.,11/20/2018 16:16:34,NLC
0,0,JSL,0,1,0,0,0,0,0,0,0,0,0,0,1,,threw up hands. John Cohen; Penny Cohen (1964) recordings; @folklife,GJ (coding: 2865) https://folkways.si.edu/canto-de-navidad-christmas-chant/music/track/smithsonian,"""No audio yet""",NHS2-0345.wav,Song of Christmas,NA,Global Jukebox,,,,"""no audio yet""",https://theglobaljukebox.org/?share=Aymara-T5488R01,Global Jukebox,1,0,1,0,0,,Praise,Aymaran,cent2142,,#REF!,,Aymara,Aymara,Central Andes,,#REF!,ayma1253,ayma1253,yes,yes,yes,,No secondary function,No,,,,The song is identified as such in its title or label,"Sung to Christ child by women as they go to the lake//CODING ID 2865 IN GLOBAL JUKEBOX, RELEVANT TEXT IS IN THE DESCRIPTION FIELD//",NA,NA,,,,No,,7/10/18 12:54,KJH
0,0,JSL,0,1,0,0,0,0,0,0,0,0,0,0,1,,Don gave me 4 work tracks — check these,they don't have specific track but asked if they have another work song from same region,no audio,NHS2-0780.wav,Buzuburu,NA,Unavailable,,,,,https://theglobaljukebox.org/?share=Tolai-T5430R33,Global Jukebox,,,0,0,0,no audio,Work,#REF!,kuan1248,,#REF!,,Tolai (not listed in HRAF),Tolai,Melanesia,,#REF!,kuan1248,kuan1248,yes,yes,yes,ksd,No secondary function,No,,,,The song is identified as such in its title or label,"Work song; gathering song //CODING ID 9598 IN GLOBAL JUKEBOX, RELEVANT TEXT IS IN THE DESCRIPTION FIELD//",NA,NA,,,,No,No audio yet,8/15/2018 16:10:33,PWC
0,0,JSL,0,1,0,0,0,0,0,0,0,0,0,0,1,,Don gave me 4 work tracks — check these,they don't have specific track but asked if they have another work song from same region,no audio,NHS2-0781.wav,Jejere dukuli,NA,Unavailable,,,,,https://theglobaljukebox.org/?share=Tolai-T5430R33,Global Jukebox,,,0,0,0,no audio,Work,#REF!,kuan1248,,#REF!,,Tolai (not listed in HRAF),Tolai,Melanesia,,#REF!,kuan1248,kuan1248,yes,yes,yes,ksd,No secondary function,No,,,,The song is identified as such in its title or label,"Work song //CODING ID 9599 IN GLOBAL JUKEBOX, RELEVANT TEXT IS IN THE DESCRIPTION FIELD//",NA,NA,,,,No,No audio yet,8/15/2018 16:13:20,PWC
0,0,JSL,0,1,0,0,0,0,0,0,0,0,0,0,1,,throw up hands. followed up twice with Tom Muchmore; maybe drop,got info from GJ,no audio,NHS2-1065.wav,Pipe Dance,NA,Unavailable,,,,,https://imgur.com/a/ZdMEWik,Global Jukebox,,,0,0,0,subject to tribal permission,Dance,Caddoan,arik1262,,#REF!,,"Chahiksichahiks, Pawnee, Caddoan Language",Pawnee,Plains and Plateau,,#REF!,cadd1255,pawn1254,no,yes,yes,,No secondary function,No,,,,"The song is identified as such in its title or label, There is text in associated ethnography that states what type of song this is (this could be in liner notes, it could be in an email from an anthropologist, etc)","Dance//CODING ID 2241IN GLOBAL JUKEBOX, RELEVANT TEXT IS IN THE GENRE FIELD//","Song from the sacred and complex Pipe Dance ritual; singer was a chief of the Skidi band//CODING ID 2241IN GLOBAL JUKEBOX, RELEVANT TEXT IS IN THE DESCRIPTION FIELD//",NA,"Track not available on GJB, but a copy is in Alan Lomax Collection, American Folklife Center, Library of Congress",,,No,We need to find original recording for this one since it's subject to tribal permission and not playing through GJB. Permalink goes to screenshot of GJB since there was no functioning link directly to the song.,8/25/2018 23:59:24,SAS
0,0,JSL,0,1,0,0,0,0,0,0,0,0,0,0,1,,throw up hands. followed up with SCOIL at Berkeley; Richard Keeling (1978-80) Recordings of Pacific Coast Native Americans and Siberians; also @Folklife,got info from GJ,"subject to tribal permission, unpublished",NHS2-1001.wav,Peon Game Song,NA,,,,,,https://theglobaljukebox.org/#,Global Jukebox,0,0,0,0,0,subject to tribal permission,Play,#REF!,ipai1240,,#REF!,,Kumeyaay,Kumeyaay,Northwest Coast and California,,#REF!,kumi1248,kumi1248,yes,yes,yes,dih,Play,No,,,,The song is identified as such in its title or label,Game song//GLOBAL JUKEBOX//Coding ID: 9946,NA,NA,Coding ID: 9946,,,No,Global Jukebox says the audio is pending.,9/29/2018 2:30:55,YJS
0,0,JSL,0,1,0,0,0,0,0,0,0,0,0,0,1,,throw up hands. followed up with SCOIL at Berkeley; Richard Keeling (1978-80) Recordings of Pacific Coast Native Americans and Siberians; also @Folklife,got info from GJ,"subject to tribal permission, unpublished",NHS2-1009.wav,Bone Game Song,NA,,,,,,https://theglobaljukebox.org/#,Global Jukebox,,,0,0,0,subject to tribal permission,Play,Salishan,sali1255,,#REF!,,Salish,Salish,Northwest Coast and California,,#REF!,sali1255,sali1255,yes,yes,yes,,No secondary function,No,,,,The song is identified as such in its title or label,Game song; bone game song//GLOBAL JUKEBOX//Coding ID: 9949,NA,NA,Coding ID: 9949,,,No,Global Jukebox says the audio is pending,9/29/2018 0:42:38,YJS
0,0,JSL,0,1,0,0,0,0,0,0,0,0,0,0,1,,throw up hands. followed up with SCOIL at Berkeley; Frank Quinn + grad students (1963); sourced from Department of Anthro at UC Berkeley; @Folklife,got info from GJ,"subject to tribal permission, unpublished",NHS2-1010.wav,Gambling Song,NA,,,,,,https://theglobaljukebox.org/#,Global Jukebox,,,0,0,0,subject to tribal permission,Play,#REF!,till1254,,#REF!,,Siletz,Siletz,Northwest Coast and California,,#REF!,.,till1254,no,.,.,#N/A,No secondary function,No,,,,The song is identified as such in its title or label,Gambling Song//GLOBAL JUKEBOX//Coding ID: 1524,NA,NA,Coding ID: 1524,,,No,Global Jukebox says the audio is pending,9/29/2018 0:34:02,YJS
0,0,JSL,0,1,0,0,0,0,0,0,0,0,0,0,1,,throw up hands. followed up with SCOIL at Berkeley; Richard Keeling (1978-80) Recordings of Pacific Coast Native Americans and Siberians; also @Folklife,got info from GJ,"subject to tribal permission, unpublished",NHS2-1012.wav,Hand Game Song,NA,,,,,,https://theglobaljukebox.org/#,Global Jukebox,,,0,0,0,subject to tribal permission,Play,#REF!,yoku1256,vall1251,#REF!,,Southern Valley Yokuts,Yokuts,Northwest Coast and California,,#REF!,vall1251,yoku1255,no,unknown,yes,,No secondary function,No,,,,The song is identified as such in its title or label,Hand game song; game song//GLOBAL JUKEBOX//Coding ID: 9944,NA,NA,Coding ID: 9944,,,No,Global Jukebox says the audio is pending.,9/29/2018 2:15:26,YJS
0,0,JSL,0,1,0,0,0,0,0,0,0,0,0,0,1,,throw up hands. followed up with SCOIL at Berkeley; Richard Keeling (1978-80) Recordings of Pacific Coast Native Americans and Siberians; also @Folklife,got info from GJ,"subject to tribal permission, unpublished",NHS2-1013.wav,Curing Song,NA,,,,,,https://theglobaljukebox.org/#,Global Jukebox,,,0,0,0,subject to tribal permission,Healing,#REF!,yuro1248,,#REF!,,Olekwol (Yurok) ,Yurok,Northwest Coast and California,,#REF!,yuro1248,yuro1248,yes,yes,yes,yur,No secondary function,No,,,,The song is identified as such in its title or label,Healing song//GLOBAL JUKEBOX//Coding ID: 9950,NA,NA,Coding ID: 9950,,,No,Global Jukebox says the audio is pending.,9/29/2018 0:40:14,YJS
0,0,JSL,0,1,0,0,0,0,0,0,0,0,0,0,1,,throw up hands. followed up twice with Tom Muchmore; maybe drop,got info from GJ,"subject to tribal permission, unpublished",NHS2-1074.wav,War Dance 2,NA,,,,,,https://theglobaljukebox.org/?share=Ka'igwu-T1452.4,Global Jukebox,,,0,0,0,subject to tribal permission,Dance,#REF!,kiow1266,,#REF!,,Ka'igwu (Kiowa Language) Alternate names listed: Kiowa; kgwu; Cáuigù; Gaigwu; Kaigwu,Kiowa,Plains and Plateau,,#REF!,kiow1266,kiow1264,no,no,no,kio,No secondary function,No,,,,The song is identified as such in its title or label,"Dance//WAR DANCE SONG, RELEVANT TEXT IN GENRE FIELD//","Pronounced rhythm; singers sit in the center of an arena and beat a large rawhide drum and mention of A group of performers///CODING ID 1879 IN GLOBAL JUKEBOX, RELEVANT TEXT IS IN THE DESCRIPTION FIELD AND PERFORMERS FIELD//",NA,"Search ""Kiowa"" on Global Jukebox Map to Find War Dance 2",,,No,"Recording is subject to tribal permission and does not play. Search Kiowa and find ""War Dance 2""",6/27/2018 13:45:24,SAS
0,0,JSL,0,0,0,1,0,0,1,0,0,1,0,0,1,,throw up hands. ILL rejected; deleted from GJ; not on A Street,https://www.worldcat.org/title/cainguaes-canciones/oclc/1116033066&referer=brief_results,No audio file on global jukebox (or elsewhere),NHS2-0674.wav,Cainguáes Canciones 1,NA,Global Jukebox,,,,No audio file on global jukebox (or elsewhere),https://theglobaljukebox.org/?share=Guaran%C3%AD-,Global Jukebox,1,0,1,0,0,,Work,#REF!,para1311,,#REF!,,Guaraní,Guarani,Eastern South America,,#REF!,mawe1252,para1311,no,yes,yes,,No secondary function,No,,,,"The song is identified as such in its title or label, There is text in associated ethnography that states what type of song this is (this could be in liner notes, it could be in an email from an anthropologist, etc)",Propitiatory song //GLOBAL JUKEBOX CODING ID: 3906//,Description: Gathering song 1; propitiatory song //GLOBAL JUKEBOX CODING ID: 3906//,NA,,,,No,,9/28/2018 9:37:48,TTI
0,0,JSL,0,0,0,1,0,0,1,0,0,1,0,0,1,,throw up hands. ILL rejected; deleted from GJ; not on A Street,https://www.worldcat.org/title/cainguaes-canciones/oclc/1116033066&referer=brief_results,No audio file on global jukebox (or elsewhere),NHS2-0675.wav,Cainguáes Canciones 3,NA,Global Jukebox,,,,No audio file on global jukebox (or elsewhere),https://theglobaljukebox.org/?share=Guaran%C3%AD-,Global Jukebox,1,0,1,0,0,,Work,#REF!,para1311,,#REF!,,Guaraní,Guarani,Eastern South America,,#REF!,mawe1252,para1311,no,yes,yes,,No secondary function,No,,,,"The song is identified as such in its title or label, There is text in associated ethnography that states what type of song this is (this could be in liner notes, it could be in an email from an anthropologist, etc)",Gathering song //GLOBAL JUKEBOX CODING ID: 3908//,Description: Gathering song 3; Propitiatory song //GLOBAL JUKEBOX CODING ID: 3908//,NA,,,,No,,11/15/2018 3:46:49,TTI
0,0,JSL,0,0,1,1,0,0,0,0,0,0,0,0,1,,throw up hands. not on the ILL CD we received; not on A Street,https://www.discogs.com/Puyuma-The-Music-Of-The-Aborigines-On-Taiwan-Island-Vol4-The-Songs-Of-The-Puyuma-Tribe/release/2836756,"Try this CD at Harvard first (https://hollis.harvard.edu/primo-explore/fulldisplay?docid=01HVD_ALMA211931827070003941&context=L&vid=HVD2&lang=en_US&search_scope=default_scope&adaptor=Local%20Search%20Engine&tab=books&query=any,contains,Taiwan:%20Music%20of%20Aboriginal%20Tribe&offset=0). If not: looks like cd is part of this compilation, available for interlibrary loan after pandemic: https://www.worldcat.org/title/music-of-the-aborigines-on-taiwan-island/oclc/42989720&referer=brief_results",NHS2-0545.wav,Game Song (The Eagle Catching The Chick),NA,Harvard Library,https://www.amazon.com/Music-Aborigines-Taiwan-Island-vol/dp/B000JFZ8GM/ref=sr_1_3?keywords=The+Music+Of+The+Aborigines+On+Taiwan+Island&qid=1576184320&s=music&sr=1-3,,$48.98,,https://www.discogs.com/Puyuma-The-Music-Of-The-Aborigines-On-Taiwan-Island-Vol4-The-Songs-Of-The-Puyuma-Tribe/release/2836756,Global Jukebox,0,1,0,1,0,,Play,#REF!,puyu1239,,#REF!,,Puyuma,Puyuma,East Asia,,#REF!,puyu1239,.,no,.,.,pyu,No secondary function,No,,,,"The song is identified as such in its title or label, There is text in associated ethnography that states what type of song this is (this could be in liner notes, it could be in an email from an anthropologist, etc)","""Game song; nursery rhyme"" //CODING ID 30310 ON GLOBAL JUKEBOX","""Game song; nursery rhyme; unison"" //CODING ID 30310 ON GLOBAL JUKEBOX",NA //CODING ID 30310 ON GLOBAL JUKEBOX,,,,No,"No audio available on global jukebox, album referenced on discogs.",6/19/2018 15:51:33,MAK
0,0,JSL,0,0,0,0,0,0,1,0,0,0,0,0,1,,throw up hands. rejected twice thru ILL bc COVID as an LP; not on A Street,https://www.worldcat.org/title/kalatdlit-ivngerutitokait-gamle-grnlandske-sange-traditional-songs-of-greenland/oclc/28658623&referer=brief_results,"attempt LP interlib loan, if unavailable, can purchase: https://www.discogs.com/sell/release/11136702?ev=rb (44 dollars)",NHS2-0082.wav,"Petting Song, Number 2",NA,Various archives/libraries,https://www.worldcat.org/title/kalatdlit-ivngerutitokait-gamle-grnlandske-sange-traditional-songs-of-greenland/oclc/28658623&referer=brief_results,,,,https://theglobaljukebox.org,Global Jukebox,,,0,0,0,subject to tribal permission,Love,#REF!,tunu1234,,#REF!,,Tunumiit,Tunumiit,Arctic and Subarctic,,#REF!,kala1399,kala1399,yes,yes,yes,kal,Women's,No,,,,"The song is identified as such in its title or label, There is text in associated ethnography that states what type of song this is (this could be in liner notes, it could be in an email from an anthropologist, etc)",Love song //GENRE ON GLOBAL JUKEBOX//,Special affectionate song sung by women //DESCRIPTION ON GLOBAL JUKEBOX//,NA,"Coding ID 4141, found by searching Tunumiit",,,No,,2/15/2018 16:54:48,CMB
